asset,feature,lag,pearson_r,pearson_p,spearman_r,spearman_p,n,oos_delta_accuracy,oos_median_delta,oos_folds,oos_positive_folds,pearson_q,oos_positive_rate,status,evidence_score
AAPL,sp500_return_1d,60,0.03725194080116562,0.08645771556813794,0.04168075242007158,0.055063504410426733,2119,0.0,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,sp500_return_5d,0,-0.009647762585193276,0.6529314569424066,-0.010990086655540448,0.6084660144842761,2175,5.551115123125783e-18,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,sp500_return_5d,10,0.013186729703392075,0.5397143222678371,0.018961466523553305,0.3778641754974062,2165,0.0007936507936507908,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,nasdaq_return_1d,0,-0.023478696664188392,0.2732967490123556,-0.0007927765307470184,0.9704966554037453,2179,0.007142857142857145,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,nasdaq_return_1d,3,-0.020266108287787472,0.34470000023185465,-0.0023547646511177666,0.9125829083362349,2176,0.0031746031746031633,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,vix_return_1d,0,0.004075409745646649,0.8492066528716594,-0.0012264633830383978,0.9543713909088336,2179,-0.002380952380952367,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
AAPL,vix_return_1d,1,-0.00043757645191455126,0.9837166625075964,0.007188910261951506,0.7373902506785475,2178,-0.0015873015873015873,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
AAPL,vix_return_1d,5,0.017560904542533284,0.4131345527330641,0.0056413601656741886,0.7926385651466478,2174,0.0,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,vix_return_5d,0,0.0017721986976257313,0.9341676949140302,-0.009927926992139326,0.6435414753466853,2175,-0.00714285714285714,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
AAPL,vix_level,5,-0.007748819287018282,0.7179659757207848,-0.008076676430814849,0.7065744139392189,2175,0.004761904761904756,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,vix_level,20,-0.0027891265321831667,0.8969207994563537,-0.01239000023797475,0.564937006193993,2160,-0.003968253968253959,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
AAPL,us10y_return_5d,60,0.017955024627754185,0.4091931663250154,0.027284524299182995,0.2097390867011889,2115,0.006349206349206338,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
